Pathway	PathAnnotation	HypergeoPval	NumGene_inPathway	NumGenes_inbg	PropPathway	NumEdgesformed_inbg	Enriched_Edgesize
WP2037	Prolactin Signaling Pathway	0.629815	76	58	0.763158	134	1
WP2113	Type III interferon signaling	0.0291963	10	6	0.6	4	1
WP2203	TSLP Signaling Pathway	0.417886	47	37	0.787234	73	1
WP23	B Cell Receptor Signaling Pathway	0.486853	98	72	0.734694	90	1
WP2324	AGE-RAGE pathway	0.145484	66	53	0.80303	91	2
WP2328	Allograft Rejection	0.156678	80	54	0.675	23	1
WP2332	Interleukin-11 Signaling Pathway	0.278234	44	37	0.840909	44	1
WP2355	Corticotropin-releasing hormone	0.417886	92	61	0.663043	73	1
WP236	Adipogenesis	0.3542	131	78	0.59542	59	1
WP2377	Integrated Pancreatic Cancer Pathway	0.58621	170	129	0.758824	119	1
WP2435	Quercetin and Nf-kB- AP-1 Induced Cell Apoptosis	0.043474	15	10	0.666667	6	1
WP2446	Retinoblastoma (RB) in Cancer	0.90507	88	80	0.909091	317	1
WP2586	Aryl Hydrocarbon Receptor	0.262003	46	31	0.673913	41	1
WP2795	Cardiac Hypertrophic Response	0.0060895	54	34	0.62963	16	2
WP2806	Human Complement System	0.239793	90	65	0.722222	37	1
WP286	IL-3 Signaling Pathway	0.344551	49	38	0.77551	57	1
WP2865	IL1 and megakaryotyces in obesity	0.0918161	24	22	0.916667	13	1
WP289	Myometrial Relaxation and Contraction Pathways	0.363707	155	80	0.516129	61	1
WP306	Focal Adhesion	2.22045e-16	190	134	0.705263	239	21
WP3303	Rac1-Pak1-p38-MMP-2 pathway	0.0431035	66	52	0.787879	105	3
WP366	TGF beta Signaling Pathway	0.0410976	132	96	0.727273	103	3
WP382	MAPK Signaling Pathway	0.523548	168	98	0.583333	100	1
WP395	IL-4 Signaling Pathway	0.368407	54	41	0.759259	62	1
WP45	G1 to S cell cycle control	0.624277	68	49	0.720588	132	1
WP453	Inflammatory Response Pathway	2.1748e-05	32	20	0.625	8	3
WP466	DNA Replication	0.486158	42	33	0.785714	221	2
WP51	Regulation of Actin Cytoskeleton	0.00569905	151	88	0.582781	96	4
WP534	Glycolysis and Gluconeogenesis	0.25098	49	36	0.734694	39	1
WP545	Complement Activation, Classical Pathway	0.043474	17	13	0.764706	6	1
WP558	Complement and Coagulation Cascades	0.00029996	60	45	0.75	18	3
WP560	TGF Beta Signaling Pathway	0.0124094	55	32	0.581818	23	2
WP585	Interferon type I signaling pathways	0.181309	54	40	0.740741	27	1
WP615	Senescence and Autophagy in Cancer	1.00166e-05	105	69	0.657143	39	5
WP619	Type II interferon signaling (IFNG)	0.0180972	37	28	0.756757	28	2
WP69	TCR Signaling Pathway	0.0146002	92	59	0.641304	69	3
WP710	DNA Damage Response (only ATM dependent)	0.0320739	110	68	0.618182	38	2
WP75	Toll-like receptor signaling pathway	0.391397	102	55	0.539216	67	1
amb2_neutrophils_pathway	amb2 Integrin signaling	2.76199e-06	31	24	0.774194	14	4
angiopoietinreceptor_pathway	Angiopoietin receptor Tie2-mediated signaling	7.71657e-05	50	38	0.76	59	5
atr_pathway	ATR signaling pathway	0.092367	37	30	0.810811	69	2
aurora_b_pathway	Aurora B signaling	0.262003	41	34	0.829268	41	1
avb3_integrin_pathway	Integrins in angiogenesis	0	63	48	0.761905	60	15
avb3_opn_pathway	Osteopontin-mediated events	0.181309	32	29	0.90625	27	1
bcr_5pathway	BCR signaling pathway	0.339673	68	48	0.705882	56	1
classicpathway	classical complement pathway	0.0505341	14	12	0.857143	7	1
cxcr4_pathway	CXCR4-mediated signaling events	0.3542	88	55	0.625	59	1
erkpathway	erk1/erk2 mapk signaling pathway	0.124846	22	15	0.681818	18	1
fanconi_pathway	Fanconi anemia pathway	0.272863	46	33	0.717391	43	1
hdac_classi_pathway	Signaling events mediated by HDAC Class I	0.475304	56	45	0.803571	87	1
ifnapathway	ifn alpha signaling pathway	0.021978	10	6	0.6	3	1
ifngpathway_2	IFN-gamma pathway	0.0714039	42	35	0.833333	10	1
il12_2pathway	IL12-mediated signaling events	0.0169631	65	37	0.569231	73	3
il23pathway	IL23-mediated signaling events	0.0490587	37	23	0.621622	48	2
il27pathway	IL27-mediated signaling events	0.00945596	26	19	0.730769	20	2
il2_1pathway	IL2-mediated signaling events	0.262003	54	40	0.740741	41	1
il2_pi3kpathway	IL2 signaling events mediated by PI3K	0.0180972	37	27	0.72973	28	2
il4_2pathway	IL4-mediated signaling events	0.131307	65	44	0.676923	19	1
integrin1_pathway	Beta1 integrin cell surface interactions	0	66	53	0.80303	89	29
integrin2_pathway	Beta2 integrin cell surface interactions	1.36675e-05	30	19	0.633333	7	3
integrin3_pathway	Beta3 integrin cell surface interactions	1.66533e-14	43	37	0.860465	31	10
integrin5_pathway	Beta5 beta6 beta7 and beta8 integrin cell surface interactions	0.043474	18	14	0.777778	6	1
integrin_a4b1_pathway	Alpha4 beta1 integrin signaling events	0.144086	33	21	0.636364	21	1
integrin_a9b1_pathway	Alpha9 beta1 integrin signaling events	0.00401647	25	18	0.72	13	2
lymphangiogenesis_pathway	VEGFR3 signaling in lymphatic endothelium	0.00945596	25	21	0.84	20	2
lysophospholipid_pathway	LPA receptor mediated events	0.329808	64	38	0.59375	54	1
nfkappabalternativepathway	Alternative NF-kappaB pathway	0.0291963	6	5	0.833333	4	1
pparapathway	mechanism of gene regulation by peroxisome proliferators via ppara	0.144086	52	38	0.730769	21	1
reg_gr_pathway	Glucocorticoid receptor regulatory network	0.00529199	80	59	0.7375	94	4
shp2_pathway	SHP2 signaling	0.0985201	58	29	0.5	14	1
syndecan_1_pathway	Syndecan-1-mediated signaling events	0	43	31	0.72093	25	15
syndecan_2_pathway	Syndecan-2-mediated signaling events	0.111781	41	30	0.731707	16	1
syndecan_4_pathway	Syndecan-4-mediated signaling events	1.20807e-10	32	24	0.75	21	7
tcptp_pathway	Signaling events mediated by TCPTP	0.245407	38	30	0.789474	38	1
telomerasepathway	Regulation of Telomerase	0.103875	68	54	0.794118	74	2
tgfbrpathway	TGF-beta receptor signaling	0.124846	50	34	0.68	18	1
tidpathway	chaperones modulate interferon signaling pathway	0.0505341	15	12	0.8	7	1
upa_upar_pathway	Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	6.72795e-14	43	36	0.837209	35	10
